Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Tennessee,47,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,85+ years,85+,36,123921,29.1
,Tennessee,47,2020,2020,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,65-74 years,65-74,12,704870,Unreliable
,Tennessee,47,2020,2020,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,75-84 years,75-84,14,351752,Unreliable
,Tennessee,47,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,65-74 years,65-74,11,704870,Unreliable
,Tennessee,47,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,75-84 years,75-84,15,351752,Unreliable
,Tennessee,47,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,85+ years,85+,12,123921,Unreliable
,Tennessee,47,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,65-74 years,65-74,46,704870,6.5
,Tennessee,47,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,75-84 years,75-84,53,351752,15.1
,Tennessee,47,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,85+ years,85+,31,123921,25
,Tennessee,47,2020,2020,"Brain, unspecified - Uncertain neoplasms",D43.2,65-74 years,65-74,11,704870,Unreliable
,Tennessee,47,2020,2020,"Brain, unspecified - Uncertain neoplasms",D43.2,75-84 years,75-84,10,351752,Unreliable
,Tennessee,47,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,65-74 years,65-74,37,704870,5.2
,Tennessee,47,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,75-84 years,75-84,55,351752,15.6
,Tennessee,47,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,85+ years,85+,47,123921,37.9
,Tennessee,47,2020,2020,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,75-84 years,75-84,11,351752,Unreliable
,Texas,48,2019,2019,Malignant neoplasm of base of tongue,C01,65-74 years,65-74,11,2245028,Unreliable
,Texas,48,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,65-74 years,65-74,61,2245028,2.7
,Texas,48,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,75-84 years,75-84,40,1080742,3.7
,Texas,48,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,85+ years,85+,16,408459,Unreliable
,Texas,48,2019,2019,"Mouth, unspecified - Malignant neoplasms",C06.9,65-74 years,65-74,25,2245028,1.1
,Texas,48,2019,2019,"Mouth, unspecified - Malignant neoplasms",C06.9,75-84 years,75-84,20,1080742,1.9
,Texas,48,2019,2019,"Mouth, unspecified - Malignant neoplasms",C06.9,85+ years,85+,20,408459,4.9
,Texas,48,2019,2019,Malignant neoplasm of parotid gland,C07,65-74 years,65-74,10,2245028,Unreliable
,Texas,48,2019,2019,Malignant neoplasm of parotid gland,C07,75-84 years,75-84,10,1080742,Unreliable
,Texas,48,2019,2019,Malignant neoplasm of parotid gland,C07,85+ years,85+,16,408459,Unreliable
,Texas,48,2019,2019,"Tonsil, unspecified - Malignant neoplasms",C09.9,65-74 years,65-74,28,2245028,1.2
,Texas,48,2019,2019,"Tonsil, unspecified - Malignant neoplasms",C09.9,75-84 years,75-84,10,1080742,Unreliable
,Texas,48,2019,2019,"Oropharynx, unspecified - Malignant neoplasms",C10.9,65-74 years,65-74,37,2245028,1.6
,Texas,48,2019,2019,"Oropharynx, unspecified - Malignant neoplasms",C10.9,75-84 years,75-84,33,1080742,3.1
,Texas,48,2019,2019,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,65-74 years,65-74,21,2245028,0.9
,Texas,48,2019,2019,"Nasopharynx, unspecified - Malignant neoplasms",C11.9,75-84 years,75-84,11,1080742,Unreliable
,Texas,48,2019,2019,"Hypopharynx, unspecified - Malignant neoplasms",C13.9,65-74 years,65-74,12,2245028,Unreliable
,Texas,48,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,65-74 years,65-74,44,2245028,2
,Texas,48,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,75-84 years,75-84,28,1080742,2.6
,Texas,48,2019,2019,"Pharynx, unspecified - Malignant neoplasms",C14.0,85+ years,85+,12,408459,Unreliable
,Texas,48,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,65-74 years,65-74,323,2245028,14.4
,Texas,48,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,75-84 years,75-84,231,1080742,21.4
,Texas,48,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,85+ years,85+,91,408459,22.3
,Texas,48,2019,2019,Cardia - Malignant neoplasms,C16.0,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,Cardia - Malignant neoplasms,C16.0,75-84 years,75-84,12,1080742,Unreliable
,Texas,48,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,65-74 years,65-74,215,2245028,9.6
,Texas,48,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,75-84 years,75-84,176,1080742,16.3
,Texas,48,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,85+ years,85+,117,408459,28.6
,Texas,48,2019,2019,Duodenum - Malignant neoplasms,C17.0,65-74 years,65-74,13,2245028,Unreliable
,Texas,48,2019,2019,Duodenum - Malignant neoplasms,C17.0,75-84 years,75-84,13,1080742,Unreliable
,Texas,48,2019,2019,Duodenum - Malignant neoplasms,C17.0,85+ years,85+,12,408459,Unreliable
,Texas,48,2019,2019,"Small intestine, unspecified - Malignant neoplasms",C17.9,65-74 years,65-74,16,2245028,Unreliable
,Texas,48,2019,2019,Caecum - Malignant neoplasms,C18.0,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,Caecum - Malignant neoplasms,C18.0,75-84 years,75-84,20,1080742,1.9
,Texas,48,2019,2019,Caecum - Malignant neoplasms,C18.0,85+ years,85+,19,408459,Unreliable
,Texas,48,2019,2019,Appendix - Malignant neoplasms,C18.1,65-74 years,65-74,19,2245028,Unreliable
,Texas,48,2019,2019,Ascending colon - Malignant neoplasms,C18.2,65-74 years,65-74,12,2245028,Unreliable
,Texas,48,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,65-74 years,65-74,19,2245028,Unreliable
,Texas,48,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,75-84 years,75-84,13,1080742,Unreliable
,Texas,48,2019,2019,Sigmoid colon - Malignant neoplasms,C18.7,85+ years,85+,13,408459,Unreliable
,Texas,48,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,65-74 years,65-74,766,2245028,34.1
,Texas,48,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,75-84 years,75-84,645,1080742,59.7
,Texas,48,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,85+ years,85+,473,408459,115.8
,Texas,48,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,65-74 years,65-74,57,2245028,2.5
,Texas,48,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,75-84 years,75-84,52,1080742,4.8
,Texas,48,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,85+ years,85+,18,408459,Unreliable
,Texas,48,2019,2019,Malignant neoplasm of rectum,C20,65-74 years,65-74,124,2245028,5.5
,Texas,48,2019,2019,Malignant neoplasm of rectum,C20,75-84 years,75-84,90,1080742,8.3
,Texas,48,2019,2019,Malignant neoplasm of rectum,C20,85+ years,85+,76,408459,18.6
,Texas,48,2019,2019,"Anus, unspecified - Malignant neoplasms",C21.0,65-74 years,65-74,23,2245028,1
,Texas,48,2019,2019,"Anus, unspecified - Malignant neoplasms",C21.0,75-84 years,75-84,11,1080742,Unreliable
,Texas,48,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,65-74 years,65-74,400,2245028,17.8
,Texas,48,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,75-84 years,75-84,190,1080742,17.6
,Texas,48,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,85+ years,85+,69,408459,16.9
,Texas,48,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,65-74 years,65-74,177,2245028,7.9
,Texas,48,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,75-84 years,75-84,100,1080742,9.3
,Texas,48,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,85+ years,85+,38,408459,9.3
,Texas,48,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,65-74 years,65-74,268,2245028,11.9
,Texas,48,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,75-84 years,75-84,181,1080742,16.7
,Texas,48,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,85+ years,85+,107,408459,26.2
,Texas,48,2019,2019,Malignant neoplasm of gallbladder,C23,65-74 years,65-74,52,2245028,2.3
,Texas,48,2019,2019,Malignant neoplasm of gallbladder,C23,75-84 years,75-84,42,1080742,3.9
,Texas,48,2019,2019,Malignant neoplasm of gallbladder,C23,85+ years,85+,30,408459,7.3
,Texas,48,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,65-74 years,65-74,34,2245028,1.5
,Texas,48,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,75-84 years,75-84,25,1080742,2.3
,Texas,48,2019,2019,Extrahepatic bile duct - Malignant neoplasms,C24.0,85+ years,85+,12,408459,Unreliable
,Texas,48,2019,2019,"Biliary tract, unspecified - Malignant neoplasms",C24.9,65-74 years,65-74,15,2245028,Unreliable
,Texas,48,2019,2019,"Biliary tract, unspecified - Malignant neoplasms",C24.9,75-84 years,75-84,14,1080742,Unreliable
,Texas,48,2019,2019,"Biliary tract, unspecified - Malignant neoplasms",C24.9,85+ years,85+,12,408459,Unreliable
,Texas,48,2019,2019,Head of pancreas - Malignant neoplasms,C25.0,65-74 years,65-74,12,2245028,Unreliable
,Texas,48,2019,2019,Head of pancreas - Malignant neoplasms,C25.0,75-84 years,75-84,12,1080742,Unreliable
,Texas,48,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,65-74 years,65-74,970,2245028,43.2
,Texas,48,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,75-84 years,75-84,794,1080742,73.5
,Texas,48,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,85+ years,85+,394,408459,96.5
,Texas,48,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,65-74 years,65-74,33,2245028,1.5
,Texas,48,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,75-84 years,75-84,42,1080742,3.9
,Texas,48,2019,2019,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,85+ years,85+,18,408459,Unreliable
,Texas,48,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,65-74 years,65-74,80,2245028,3.6
,Texas,48,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,75-84 years,75-84,55,1080742,5.1
,Texas,48,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,85+ years,85+,26,408459,6.4
,Texas,48,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,65-74 years,65-74,50,2245028,2.2
,Texas,48,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,75-84 years,75-84,45,1080742,4.2
,Texas,48,2019,2019,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,85+ years,85+,18,408459,Unreliable
,Texas,48,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,65-74 years,65-74,20,2245028,0.9
,Texas,48,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,75-84 years,75-84,23,1080742,2.1
,Texas,48,2019,2019,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,85+ years,85+,18,408459,Unreliable
,Texas,48,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,65-74 years,65-74,2848,2245028,126.9
,Texas,48,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,75-84 years,75-84,2552,1080742,236.1
,Texas,48,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,85+ years,85+,1001,408459,245.1
,Texas,48,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,65-74 years,65-74,19,2245028,Unreliable
,Texas,48,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,75-84 years,75-84,20,1080742,1.9
,Texas,48,2019,2019,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,85+ years,85+,10,408459,Unreliable
,Texas,48,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,65-74 years,65-74,116,2245028,5.2
,Texas,48,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,75-84 years,75-84,96,1080742,8.9
,Texas,48,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,85+ years,85+,57,408459,14
,Texas,48,2019,2019,Skin of other and unspecified parts of face - Malignant neoplasms,C44.3,75-84 years,75-84,11,1080742,Unreliable
,Texas,48,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,65-74 years,65-74,31,2245028,1.4
,Texas,48,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,75-84 years,75-84,29,1080742,2.7
,Texas,48,2019,2019,Skin of scalp and neck - Malignant neoplasms,C44.4,85+ years,85+,22,408459,5.4
,Texas,48,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,65-74 years,65-74,41,2245028,1.8
,Texas,48,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,75-84 years,75-84,37,1080742,3.4
,Texas,48,2019,2019,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,85+ years,85+,58,408459,14.2
,Texas,48,2019,2019,Mesothelioma of pleura - Malignant neoplasms,C45.0,75-84 years,75-84,11,1080742,Unreliable
,Texas,48,2019,2019,Mesothelioma of other sites - Malignant neoplasms,C45.7,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,Mesothelioma of other sites - Malignant neoplasms,C45.7,75-84 years,75-84,15,1080742,Unreliable
,Texas,48,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,65-74 years,65-74,21,2245028,0.9
,Texas,48,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,75-84 years,75-84,24,1080742,2.2
,Texas,48,2019,2019,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,85+ years,85+,15,408459,Unreliable
,Texas,48,2019,2019,Retroperitoneum - Malignant neoplasms,C48.0,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,65-74 years,65-74,19,2245028,Unreliable
,Texas,48,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,75-84 years,75-84,11,1080742,Unreliable
,Texas,48,2019,2019,"Peritoneum, unspecified - Malignant neoplasms",C48.2,85+ years,85+,11,408459,Unreliable
,Texas,48,2019,2019,Connective and soft tissue of abdomen - Malignant neoplasms,C49.4,65-74 years,65-74,11,2245028,Unreliable
,Texas,48,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,65-74 years,65-74,61,2245028,2.7
,Texas,48,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,75-84 years,75-84,44,1080742,4.1
,Texas,48,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,85+ years,85+,17,408459,Unreliable
,Texas,48,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,65-74 years,65-74,778,2245028,34.7
,Texas,48,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,75-84 years,75-84,616,1080742,57
,Texas,48,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,85+ years,85+,437,408459,107
,Texas,48,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,65-74 years,65-74,13,2245028,Unreliable
,Texas,48,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,75-84 years,75-84,21,1080742,1.9
,Texas,48,2019,2019,"Vulva, unspecified - Malignant neoplasms",C51.9,85+ years,85+,33,408459,8.1
,Texas,48,2019,2019,Malignant neoplasm of vagina,C52,65-74 years,65-74,10,2245028,Unreliable
,Texas,48,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,65-74 years,65-74,57,2245028,2.5
,Texas,48,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,75-84 years,75-84,31,1080742,2.9
,Texas,48,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,85+ years,85+,20,408459,4.9
,Texas,48,2019,2019,Endometrium - Malignant neoplasms,C54.1,65-74 years,65-74,165,2245028,7.3
,Texas,48,2019,2019,Endometrium - Malignant neoplasms,C54.1,75-84 years,75-84,75,1080742,6.9
,Texas,48,2019,2019,Endometrium - Malignant neoplasms,C54.1,85+ years,85+,44,408459,10.8
,Texas,48,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,65-74 years,65-74,106,2245028,4.7
,Texas,48,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,75-84 years,75-84,76,1080742,7
,Texas,48,2019,2019,"Malignant neoplasm of uterus, part unspecified",C55,85+ years,85+,34,408459,8.3
,Texas,48,2019,2019,Malignant neoplasm of ovary,C56,65-74 years,65-74,255,2245028,11.4
,Texas,48,2019,2019,Malignant neoplasm of ovary,C56,75-84 years,75-84,220,1080742,20.4
,Texas,48,2019,2019,Malignant neoplasm of ovary,C56,85+ years,85+,110,408459,26.9
,Texas,48,2019,2019,Malignant neoplasm of prostate,C61,65-74 years,65-74,518,2245028,23.1
,Texas,48,2019,2019,Malignant neoplasm of prostate,C61,75-84 years,75-84,666,1080742,61.6
,Texas,48,2019,2019,Malignant neoplasm of prostate,C61,85+ years,85+,610,408459,149.3
,Texas,48,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,65-74 years,65-74,364,2245028,16.2
,Texas,48,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,75-84 years,75-84,307,1080742,28.4
,Texas,48,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,85+ years,85+,163,408459,39.9
,Texas,48,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,65-74 years,65-74,241,2245028,10.7
,Texas,48,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,75-84 years,75-84,309,1080742,28.6
,Texas,48,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,85+ years,85+,279,408459,68.3
,Texas,48,2019,2019,Urethra - Malignant neoplasms,C68.0,65-74 years,65-74,10,2245028,Unreliable
,Texas,48,2019,2019,Frontal lobe - Malignant neoplasms,C71.1,65-74 years,65-74,12,2245028,Unreliable
,Texas,48,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,65-74 years,65-74,327,2245028,14.6
,Texas,48,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,75-84 years,75-84,198,1080742,18.3
,Texas,48,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,85+ years,85+,77,408459,18.9
,Texas,48,2019,2019,Malignant neoplasm of thyroid gland,C73,65-74 years,65-74,42,2245028,1.9
,Texas,48,2019,2019,Malignant neoplasm of thyroid gland,C73,75-84 years,75-84,36,1080742,3.3
,Texas,48,2019,2019,Malignant neoplasm of thyroid gland,C73,85+ years,85+,22,408459,5.4
,Texas,48,2019,2019,"Head, face and neck - Malignant neoplasms",C76.0,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,Abdomen - Malignant neoplasms,C76.2,65-74 years,65-74,10,2245028,Unreliable
,Texas,48,2019,2019,Abdomen - Malignant neoplasms,C76.2,75-84 years,75-84,10,1080742,Unreliable
,Texas,48,2019,2019,Abdomen - Malignant neoplasms,C76.2,85+ years,85+,11,408459,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of lung - Malignant neoplasms,C78.0,65-74 years,65-74,10,2245028,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,75-84 years,75-84,11,1080742,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,85+ years,85+,10,408459,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,65-74 years,65-74,59,2245028,2.6
,Texas,48,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,75-84 years,75-84,56,1080742,5.2
,Texas,48,2019,2019,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,85+ years,85+,22,408459,5.4
,Texas,48,2019,2019,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,65-74 years,65-74,21,2245028,0.9
,Texas,48,2019,2019,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,75-84 years,75-84,16,1080742,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,C79.5,65-74 years,65-74,15,2245028,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,C79.5,75-84 years,75-84,12,1080742,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of bone and bone marrow - Malignant neoplasms,C79.5,85+ years,85+,11,408459,Unreliable
,Texas,48,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,65-74 years,65-74,75,2245028,3.3
,Texas,48,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,75-84 years,75-84,40,1080742,3.7
,Texas,48,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,85+ years,85+,19,408459,Unreliable
,Texas,48,2019,2019,Malignant neoplasm without specification of site,C80,65-74 years,65-74,370,2245028,16.5
,Texas,48,2019,2019,Malignant neoplasm without specification of site,C80,75-84 years,75-84,347,1080742,32.1
,Texas,48,2019,2019,Malignant neoplasm without specification of site,C80,85+ years,85+,238,408459,58.3
,Texas,48,2019,2019,"Hodgkin disease, unspecified",C81.9,65-74 years,65-74,15,2245028,Unreliable
,Texas,48,2019,2019,"Hodgkin disease, unspecified",C81.9,75-84 years,75-84,14,1080742,Unreliable
,Texas,48,2019,2019,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,65-74 years,65-74,11,2245028,Unreliable
,Texas,48,2019,2019,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,75-84 years,75-84,21,1080742,1.9
,Texas,48,2019,2019,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,85+ years,85+,13,408459,Unreliable
,Texas,48,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,65-74 years,65-74,27,2245028,1.2
,Texas,48,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,75-84 years,75-84,36,1080742,3.3
,Texas,48,2019,2019,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,85+ years,85+,12,408459,Unreliable
,Texas,48,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,65-74 years,65-74,78,2245028,3.5
,Texas,48,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,75-84 years,75-84,70,1080742,6.5
,Texas,48,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,85+ years,85+,53,408459,13
,Texas,48,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,65-74 years,65-74,14,2245028,Unreliable
,Texas,48,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,75-84 years,75-84,23,1080742,2.1
,Texas,48,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,65-74 years,65-74,44,2245028,2
,Texas,48,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,75-84 years,75-84,83,1080742,7.7
,Texas,48,2019,2019,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,85+ years,85+,54,408459,13.2
,Texas,48,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,65-74 years,65-74,153,2245028,6.8
,Texas,48,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,75-84 years,75-84,188,1080742,17.4
,Texas,48,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,85+ years,85+,139,408459,34
,Texas,48,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,65-74 years,65-74,249,2245028,11.1
,Texas,48,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,75-84 years,75-84,272,1080742,25.2
,Texas,48,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,85+ years,85+,138,408459,33.8
,Texas,48,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,65-74 years,65-74,20,2245028,0.9
,Texas,48,2019,2019,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,75-84 years,75-84,16,1080742,Unreliable
,Texas,48,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,65-74 years,65-74,44,2245028,2
,Texas,48,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,75-84 years,75-84,82,1080742,7.6
,Texas,48,2019,2019,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,85+ years,85+,78,408459,19.1
,Texas,48,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,65-74 years,65-74,198,2245028,8.8
,Texas,48,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,75-84 years,75-84,204,1080742,18.9
,Texas,48,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,85+ years,85+,93,408459,22.8
,Texas,48,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,65-74 years,65-74,15,2245028,Unreliable
,Texas,48,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,75-84 years,75-84,19,1080742,Unreliable
,Texas,48,2019,2019,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,85+ years,85+,21,408459,5.1
,Texas,48,2019,2019,Other myeloid leukaemia - Malignant neoplasms,C92.7,65-74 years,65-74,11,2245028,Unreliable
,Texas,48,2019,2019,Other myeloid leukaemia - Malignant neoplasms,C92.7,75-84 years,75-84,18,1080742,Unreliable
,Texas,48,2019,2019,Other myeloid leukaemia - Malignant neoplasms,C92.7,85+ years,85+,10,408459,Unreliable
,Texas,48,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,65-74 years,65-74,10,2245028,Unreliable
,Texas,48,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,75-84 years,75-84,21,1080742,1.9
,Texas,48,2019,2019,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,85+ years,85+,25,408459,6.1
,Texas,48,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,65-74 years,65-74,37,2245028,1.6
,Texas,48,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,75-84 years,75-84,46,1080742,4.3
,Texas,48,2019,2019,"Leukaemia, unspecified - Malignant neoplasms",C95.9,85+ years,85+,37,408459,9.1
,Texas,48,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,65-74 years,65-74,113,2245028,5
