Notes,State,State Code,Year,Year Code,Cause of death,Cause of death Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Deaths,Population,Crude Rate
,Texas,48,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,247,3298724,7.5
,Texas,48,2020,2020,Malignant neoplasm of gallbladder,C23,45-54 years,45-54,10,3576835,Unreliable
,Texas,48,2020,2020,Malignant neoplasm of gallbladder,C23,55-64 years,55-64,43,3298724,1.3
,Texas,48,2020,2020,Extrahepatic bile duct - Malignant neoplasms,C24.0,55-64 years,55-64,19,3298724,Unreliable
,Texas,48,2020,2020,"Biliary tract, unspecified - Malignant neoplasms",C24.9,55-64 years,55-64,14,3298724,Unreliable
,Texas,48,2020,2020,Head of pancreas - Malignant neoplasms,C25.0,55-64 years,55-64,15,3298724,Unreliable
,Texas,48,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,173,3576835,4.8
,Texas,48,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,576,3298724,17.5
,Texas,48,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,45-54 years,45-54,11,3576835,Unreliable
,Texas,48,2020,2020,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,55-64 years,55-64,27,3298724,0.8
,Texas,48,2020,2020,Supraglottis - Malignant neoplasms,C32.1,55-64 years,55-64,13,3298724,Unreliable
,Texas,48,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,45-54 years,45-54,18,3576835,Unreliable
,Texas,48,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,61,3298724,1.8
,Texas,48,2020,2020,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,55-64 years,55-64,24,3298724,0.7
,Texas,48,2020,2020,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,55-64 years,55-64,11,3298724,Unreliable
,Texas,48,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,309,3576835,8.6
,Texas,48,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,1672,3298724,50.7
,Texas,48,2020,2020,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,55-64 years,55-64,14,3298724,Unreliable
,Texas,48,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,45-54 years,45-54,35,3576835,1
,Texas,48,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,86,3298724,2.6
,Texas,48,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,45-54 years,45-54,10,3576835,Unreliable
,Texas,48,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,55-64 years,55-64,20,3298724,0.6
,Texas,48,2020,2020,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,55-64 years,55-64,21,3298724,0.6
,Texas,48,2020,2020,"Peritoneum, unspecified - Malignant neoplasms",C48.2,55-64 years,55-64,20,3298724,0.6
,Texas,48,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,45-54 years,45-54,38,3576835,1.1
,Texas,48,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,39,3298724,1.2
,Texas,48,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,381,3576835,10.7
,Texas,48,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,663,3298724,20.1
,Texas,48,2020,2020,"Vulva, unspecified - Malignant neoplasms",C51.9,55-64 years,55-64,19,3298724,Unreliable
,Texas,48,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,90,3576835,2.5
,Texas,48,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,85,3298724,2.6
,Texas,48,2020,2020,Endometrium - Malignant neoplasms,C54.1,45-54 years,45-54,46,3576835,1.3
,Texas,48,2020,2020,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,114,3298724,3.5
,Texas,48,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,45-54 years,45-54,38,3576835,1.1
,Texas,48,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,84,3298724,2.5
,Texas,48,2020,2020,Malignant neoplasm of ovary,C56,45-54 years,45-54,87,3576835,2.4
,Texas,48,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,205,3298724,6.2
,Texas,48,2020,2020,Malignant neoplasm of prostate,C61,45-54 years,45-54,23,3576835,0.6
,Texas,48,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,206,3298724,6.2
,Texas,48,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,102,3576835,2.9
,Texas,48,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,239,3298724,7.2
,Texas,48,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,45-54 years,45-54,30,3576835,0.8
,Texas,48,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,120,3298724,3.6
,Texas,48,2020,2020,Frontal lobe - Malignant neoplasms,C71.1,55-64 years,55-64,18,3298724,Unreliable
,Texas,48,2020,2020,Temporal lobe - Malignant neoplasms,C71.2,55-64 years,55-64,10,3298724,Unreliable
,Texas,48,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,152,3576835,4.2
,Texas,48,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,220,3298724,6.7
,Texas,48,2020,2020,Malignant neoplasm of thyroid gland,C73,45-54 years,45-54,10,3576835,Unreliable
,Texas,48,2020,2020,Malignant neoplasm of thyroid gland,C73,55-64 years,55-64,19,3298724,Unreliable
,Texas,48,2020,2020,"Head, face and neck - Malignant neoplasms",C76.0,55-64 years,55-64,10,3298724,Unreliable
,Texas,48,2020,2020,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,55-64 years,55-64,10,3298724,Unreliable
,Texas,48,2020,2020,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,55-64 years,55-64,47,3298724,1.4
,Texas,48,2020,2020,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,55-64 years,55-64,13,3298724,Unreliable
,Texas,48,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,45-54 years,45-54,12,3576835,Unreliable
,Texas,48,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,55-64 years,55-64,52,3298724,1.6
,Texas,48,2020,2020,Malignant neoplasm without specification of site,C80,45-54 years,45-54,106,3576835,3
,Texas,48,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,294,3298724,8.9
,Texas,48,2020,2020,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,55-64 years,55-64,14,3298724,Unreliable
,Texas,48,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,45-54 years,45-54,21,3576835,0.6
,Texas,48,2020,2020,Non-Hodgkin lymphoma large cell (diffuse),C83.3,55-64 years,55-64,55,3298724,1.7
,Texas,48,2020,2020,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,55-64 years,55-64,13,3298724,Unreliable
,Texas,48,2020,2020,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,55-64 years,55-64,33,3298724,1
,Texas,48,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,45-54 years,45-54,25,3576835,0.7
,Texas,48,2020,2020,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,69,3298724,2.1
,Texas,48,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,45-54 years,45-54,41,3576835,1.1
,Texas,48,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,139,3298724,4.2
,Texas,48,2020,2020,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,45-54 years,45-54,14,3576835,Unreliable
,Texas,48,2020,2020,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,55-64 years,55-64,15,3298724,Unreliable
,Texas,48,2020,2020,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,55-64 years,55-64,21,3298724,0.6
,Texas,48,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,45-54 years,45-54,38,3576835,1.1
,Texas,48,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,106,3298724,3.2
,Texas,48,2020,2020,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,45-54 years,45-54,10,3576835,Unreliable
,Texas,48,2020,2020,"Leukaemia, unspecified - Malignant neoplasms",C95.9,55-64 years,55-64,21,3298724,0.6
,Texas,48,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,45-54 years,45-54,33,3576835,0.9
,Texas,48,2020,2020,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,45,3298724,1.4
,Texas,48,2020,2020,"Brain, unspecified - Uncertain neoplasms",D43.2,55-64 years,55-64,22,3298724,0.7
,Texas,48,2020,2020,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,55-64 years,55-64,28,3298724,0.8
,Texas,48,2020,2020,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,55-64 years,55-64,10,3298724,Unreliable
,Utah,49,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,16,303134,Unreliable
,Utah,49,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,25,328430,7.6
,Utah,49,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,37,303134,12.2
,Utah,49,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,10,303134,Unreliable
,Utah,49,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,11,303134,Unreliable
,Utah,49,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,16,328430,Unreliable
,Utah,49,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,50,303134,16.5
,Utah,49,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,13,328430,Unreliable
,Utah,49,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,75,303134,24.7
,Utah,49,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,13,303134,Unreliable
,Utah,49,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,37,328430,11.3
,Utah,49,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,71,303134,23.4
,Utah,49,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,26,303134,8.6
,Utah,49,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,29,303134,9.6
,Utah,49,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,14,303134,Unreliable
,Utah,49,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,13,328430,Unreliable
,Utah,49,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,30,303134,9.9
,Utah,49,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,10,328430,Unreliable
,Utah,49,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,32,303134,10.6
,Utah,49,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,16,304094,Unreliable
,Utah,49,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,19,337383,Unreliable
,Utah,49,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,40,304094,13.2
,Utah,49,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,11,304094,Unreliable
,Utah,49,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,18,304094,Unreliable
,Utah,49,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,13,304094,Unreliable
,Utah,49,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,16,337383,Unreliable
,Utah,49,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,40,304094,13.2
,Utah,49,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,11,337383,Unreliable
,Utah,49,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,91,304094,29.9
,Utah,49,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,15,304094,Unreliable
,Utah,49,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,29,337383,8.6
,Utah,49,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,57,304094,18.7
,Utah,49,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,29,304094,9.5
,Utah,49,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,21,304094,6.9
,Utah,49,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,21,304094,6.9
,Utah,49,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,13,304094,Unreliable
,Utah,49,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,18,337383,Unreliable
,Utah,49,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,23,304094,7.6
,Utah,49,2020,2020,Malignant neoplasm without specification of site,C80,45-54 years,45-54,10,337383,Unreliable
,Utah,49,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,26,304094,8.5
,Utah,49,2020,2020,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,11,304094,Unreliable
,Utah,49,2020,2020,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,14,304094,Unreliable
,Vermont,50,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,19,95379,Unreliable
,Vermont,50,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,13,95379,Unreliable
,Vermont,50,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,14,95379,Unreliable
,Vermont,50,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,16,78051,Unreliable
,Vermont,50,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,64,95379,67.1
,Vermont,50,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,18,95379,Unreliable
,Vermont,50,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,15,95379,Unreliable
,Vermont,50,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,13,95379,Unreliable
,Vermont,50,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,18,93691,Unreliable
,Vermont,50,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,17,93691,Unreliable
,Vermont,50,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,11,75804,Unreliable
,Vermont,50,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,51,93691,54.4
,Vermont,50,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,14,93691,Unreliable
,Vermont,50,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,13,93691,Unreliable
,Vermont,50,2020,2020,Malignant neoplasm without specification of site,C80,55-64 years,55-64,14,93691,Unreliable
,Virginia,51,2019,2019,"Tongue, unspecified - Malignant neoplasms",C02.9,55-64 years,55-64,16,1114417,Unreliable
,Virginia,51,2019,2019,"Tonsil, unspecified - Malignant neoplasms",C09.9,55-64 years,55-64,10,1114417,Unreliable
,Virginia,51,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,25,1100274,2.3
,Virginia,51,2019,2019,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,106,1114417,9.5
,Virginia,51,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,45-54 years,45-54,17,1100274,Unreliable
,Virginia,51,2019,2019,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,49,1114417,4.4
,Virginia,51,2019,2019,Appendix - Malignant neoplasms,C18.1,55-64 years,55-64,10,1114417,Unreliable
,Virginia,51,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,75,1100274,6.8
,Virginia,51,2019,2019,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,172,1114417,15.4
,Virginia,51,2019,2019,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,15,1114417,Unreliable
,Virginia,51,2019,2019,Malignant neoplasm of rectum,C20,45-54 years,45-54,26,1100274,2.4
,Virginia,51,2019,2019,Malignant neoplasm of rectum,C20,55-64 years,55-64,52,1114417,4.7
,Virginia,51,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,45-54 years,45-54,12,1100274,Unreliable
,Virginia,51,2019,2019,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,93,1114417,8.3
,Virginia,51,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,45-54 years,45-54,11,1100274,Unreliable
,Virginia,51,2019,2019,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,37,1114417,3.3
,Virginia,51,2019,2019,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,47,1114417,4.2
,Virginia,51,2019,2019,Malignant neoplasm of gallbladder,C23,55-64 years,55-64,11,1114417,Unreliable
,Virginia,51,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,55,1100274,5
,Virginia,51,2019,2019,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,234,1114417,21
,Virginia,51,2019,2019,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,17,1114417,Unreliable
,Virginia,51,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,167,1100274,15.2
,Virginia,51,2019,2019,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,712,1114417,63.9
,Virginia,51,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,45-54 years,45-54,10,1100274,Unreliable
,Virginia,51,2019,2019,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,42,1114417,3.8
,Virginia,51,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,45-54 years,45-54,14,1100274,Unreliable
,Virginia,51,2019,2019,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,21,1114417,1.9
,Virginia,51,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,137,1100274,12.5
,Virginia,51,2019,2019,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,240,1114417,21.5
,Virginia,51,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,10,1100274,Unreliable
,Virginia,51,2019,2019,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,30,1114417,2.7
,Virginia,51,2019,2019,Endometrium - Malignant neoplasms,C54.1,45-54 years,45-54,10,1100274,Unreliable
,Virginia,51,2019,2019,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,37,1114417,3.3
,Virginia,51,2019,2019,Malignant neoplasm of ovary,C56,45-54 years,45-54,30,1100274,2.7
,Virginia,51,2019,2019,Malignant neoplasm of ovary,C56,55-64 years,55-64,63,1114417,5.7
,Virginia,51,2019,2019,Malignant neoplasm of prostate,C61,55-64 years,55-64,72,1114417,6.5
,Virginia,51,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,18,1100274,Unreliable
,Virginia,51,2019,2019,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,72,1114417,6.5
,Virginia,51,2019,2019,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,52,1114417,4.7
,Virginia,51,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,34,1100274,3.1
,Virginia,51,2019,2019,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,104,1114417,9.3
,Virginia,51,2019,2019,Malignant neoplasm of thyroid gland,C73,55-64 years,55-64,10,1114417,Unreliable
,Virginia,51,2019,2019,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,55-64 years,55-64,27,1114417,2.4
,Virginia,51,2019,2019,Malignant neoplasm without specification of site,C80,45-54 years,45-54,38,1100274,3.5
,Virginia,51,2019,2019,Malignant neoplasm without specification of site,C80,55-64 years,55-64,132,1114417,11.8
,Virginia,51,2019,2019,Non-Hodgkin lymphoma large cell (diffuse),C83.3,55-64 years,55-64,13,1114417,Unreliable
,Virginia,51,2019,2019,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,55-64 years,55-64,10,1114417,Unreliable
,Virginia,51,2019,2019,"Non-Hodgkin lymphoma, unspecified type",C85.9,55-64 years,55-64,31,1114417,2.8
,Virginia,51,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,45-54 years,45-54,20,1100274,1.8
,Virginia,51,2019,2019,Multiple myeloma - Malignant neoplasms,C90.0,55-64 years,55-64,47,1114417,4.2
,Virginia,51,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,45-54 years,45-54,14,1100274,Unreliable
,Virginia,51,2019,2019,Acute myeloid leukaemia - Malignant neoplasms,C92.0,55-64 years,55-64,35,1114417,3.1
,Virginia,51,2019,2019,Malignant neoplasms of independent (primary) multiple sites,C97,55-64 years,55-64,16,1114417,Unreliable
,Virginia,51,2020,2020,"Tongue, unspecified - Malignant neoplasms",C02.9,55-64 years,55-64,15,1116831,Unreliable
,Virginia,51,2020,2020,"Tonsil, unspecified - Malignant neoplasms",C09.9,55-64 years,55-64,10,1116831,Unreliable
,Virginia,51,2020,2020,"Oropharynx, unspecified - Malignant neoplasms",C10.9,55-64 years,55-64,15,1116831,Unreliable
,Virginia,51,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,45-54 years,45-54,24,1084314,2.2
,Virginia,51,2020,2020,"Oesophagus, unspecified - Malignant neoplasms",C15.9,55-64 years,55-64,105,1116831,9.4
,Virginia,51,2020,2020,Cardia - Malignant neoplasms,C16.0,55-64 years,55-64,11,1116831,Unreliable
,Virginia,51,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,45-54 years,45-54,20,1084314,1.8
,Virginia,51,2020,2020,"Stomach, unspecified - Malignant neoplasms",C16.9,55-64 years,55-64,44,1116831,3.9
,Virginia,51,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,45-54 years,45-54,80,1084314,7.4
,Virginia,51,2020,2020,"Colon, unspecified - Malignant neoplasms",C18.9,55-64 years,55-64,178,1116831,15.9
,Virginia,51,2020,2020,Malignant neoplasm of rectosigmoid junction,C19,55-64 years,55-64,29,1116831,2.6
,Virginia,51,2020,2020,Malignant neoplasm of rectum,C20,45-54 years,45-54,21,1084314,1.9
,Virginia,51,2020,2020,Malignant neoplasm of rectum,C20,55-64 years,55-64,47,1116831,4.2
,Virginia,51,2020,2020,"Anus, unspecified - Malignant neoplasms",C21.0,55-64 years,55-64,11,1116831,Unreliable
,Virginia,51,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,45-54 years,45-54,14,1084314,Unreliable
,Virginia,51,2020,2020,Liver cell carcinoma - Malignant neoplasms,C22.0,55-64 years,55-64,82,1116831,7.3
,Virginia,51,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,45-54 years,45-54,13,1084314,Unreliable
,Virginia,51,2020,2020,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,55-64 years,55-64,43,1116831,3.9
,Virginia,51,2020,2020,"Liver, unspecified - Malignant neoplasms",C22.9,55-64 years,55-64,27,1116831,2.4
,Virginia,51,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,45-54 years,45-54,74,1084314,6.8
,Virginia,51,2020,2020,"Pancreas, unspecified - Malignant neoplasms",C25.9,55-64 years,55-64,207,1116831,18.5
,Virginia,51,2020,2020,"Larynx, unspecified - Malignant neoplasms",C32.9,55-64 years,55-64,25,1116831,2.2
,Virginia,51,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,45-54 years,45-54,147,1084314,13.6
,Virginia,51,2020,2020,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,55-64 years,55-64,695,1116831,62.2
,Virginia,51,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,45-54 years,45-54,12,1084314,Unreliable
,Virginia,51,2020,2020,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,55-64 years,55-64,35,1116831,3.1
,Virginia,51,2020,2020,Skin of scalp and neck - Malignant neoplasms,C44.4,55-64 years,55-64,10,1116831,Unreliable
,Virginia,51,2020,2020,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,55-64 years,55-64,26,1116831,2.3
,Virginia,51,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,45-54 years,45-54,114,1084314,10.5
,Virginia,51,2020,2020,"Breast, unspecified - Malignant neoplasms",C50.9,55-64 years,55-64,231,1116831,20.7
,Virginia,51,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,45-54 years,45-54,17,1084314,Unreliable
,Virginia,51,2020,2020,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,55-64 years,55-64,20,1116831,1.8
,Virginia,51,2020,2020,Endometrium - Malignant neoplasms,C54.1,55-64 years,55-64,39,1116831,3.5
,Virginia,51,2020,2020,"Malignant neoplasm of uterus, part unspecified",C55,55-64 years,55-64,30,1116831,2.7
,Virginia,51,2020,2020,Malignant neoplasm of ovary,C56,45-54 years,45-54,29,1084314,2.7
,Virginia,51,2020,2020,Malignant neoplasm of ovary,C56,55-64 years,55-64,81,1116831,7.3
,Virginia,51,2020,2020,Malignant neoplasm of prostate,C61,55-64 years,55-64,85,1116831,7.6
,Virginia,51,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,45-54 years,45-54,27,1084314,2.5
,Virginia,51,2020,2020,"Malignant neoplasm of kidney, except renal pelvis",C64,55-64 years,55-64,61,1116831,5.5
,Virginia,51,2020,2020,"Bladder, unspecified - Malignant neoplasms",C67.9,55-64 years,55-64,49,1116831,4.4
,Virginia,51,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,45-54 years,45-54,44,1084314,4.1
,Virginia,51,2020,2020,"Brain, unspecified - Malignant neoplasms",C71.9,55-64 years,55-64,89,1116831,8
,Virginia,51,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,45-54 years,45-54,13,1084314,Unreliable
,Virginia,51,2020,2020,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,55-64 years,55-64,27,1116831,2.4
